step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
0.01,0.28533760306021466,0.07792426890507301,1.0685576409530955,0.07292472199774716,0.6059839936797025,1.0606920582739814,0.571310013073723,0.2286851176676247,0.8792501566226542,0.26009107413303423,0.3740078183336218,0.8932357234423739,0.4187112186828592,0.22841078679314994,0.826274609950389,0.2764344735303728,1.0982589719033882,0.1780936539311159,0.9456020378484988,0.31989430028354726
0.11,0.2871877096613258,0.11272498702335086,0.8717628694318672,0.12930693767310183,0.38275398617436673,0.8955963744101932,0.4273733091276016,0.44110927816883577,0.8513851018796008,0.5181078188883032,0.6088139975152645,1.0578899936310358,0.5754983988700085,0.07955588919158671,1.064652765296057,0.07472472883632059,1.085584444393647,0.2013309538525046,0.9482574209297507,0.34500223867906715
0.21,0.27874354840950766,0.6038460891875945,1.0528393547573835,0.573540575263493,0.2788287753987757,1.086957359783453,0.25652227558799995,0.3322227182195904,0.8946950281999295,0.3713250970981718,0.4547440960592229,0.8405317604363919,0.5410195277131781,-0.0013417772503812125,0.9680293070841433,-0.0013860915579331549,1.0855872702835225,0.20144309411844538,0.9686105620522604,0.348204276820982
0.31,0.27766554706890084,0.057948891780790546,0.929069685355723,0.06237303045637855,0.6143443614281953,1.0520644056272435,0.5839417797448642,0.35561741995476415,0.8791008022730865,0.40452405348197384,0.5416843698215371,0.9288520068547655,0.5831761850370146,0.1614475197202149,1.080872108238228,0.14936782852447453,1.1237427526983368,0.21327278551455198,0.9739918016698093,0.35667657544894116
0.41000000000000003,0.28774115694436336,0.2218359357084243,0.7999457762174633,0.27731371588381104,0.5928410907208214,1.0456408240870572,0.5669643696614728,0.0414706354772605,1.0739272874418062,0.038615869027825316,0.38216665718925824,0.897253384506614,0.4259294685184229,0.4398490558428516,0.8403192162657024,0.5234309145011564,1.0846084885929614,0.18903102286215348,0.9314172977037286,0.3664508675185377
0.51,0.2911414365521275,0.6115466904994161,1.0562092869900372,0.5790014327957567,0.009203930771831556,1.0355776331644817,0.008887726498791316,0.4478545354786523,0.884054719578548,0.5065914196941975,0.268053379138097,0.9905219046451721,0.2706183254312987,0.4489959457866236,0.8204501750276614,0.5472555914458618,1.0865126595357095,0.20512695569645945,0.9573627438811801,0.3824708991731812
0.61,0.2875929456052875,0.2215222403349092,0.7708368344820007,0.28737889839394,0.040987786419742746,1.0791333145370596,0.03798213424383642,0.43996548717549466,0.8403192162657024,0.5235694705765017,0.3797573214543147,0.8953575631146039,0.42414040725057967,0.5936769141376524,1.044482097988582,0.5683935754197506,1.0847048874936223,0.18934356887608542,0.9260258052775898,0.36829289717692165
0.71,0.287373992454829,0.21754817627672984,0.7582117509428576,0.28692271783733575,0.3795952758207975,0.8889253719750648,0.4270271586211913,0.041797519221997835,1.079596728664852,0.038715863166507776,0.44012834786296856,0.8403192162657024,0.5237632786964656,0.5925070097628115,1.0477003468226407,0.5655309856102526,1.0849230945819215,0.189267456025865,0.9229506829342234,0.3683920007863506
0.81,0.2809212097043159,0.1196826417069318,1.0880905718604106,0.10999327151810455,0.10102183137558829,0.7961816280595166,0.12688289683574142,0.21327033342542187,0.8336320073479156,0.2558327074123651,0.6038292843108464,1.0502572852131487,0.5749346306017766,0.38318422010047676,0.8584803600342381,0.44635176055185993,1.1030962337139942,0.18847385783250714,0.9253283705030458,0.3027990533839695
0.91,0.28065966713832147,0.17894108568024142,1.11006124519907,0.1611992909888062,0.029342489016150535,0.9028754886621025,0.032498931895505075,0.36415551923920464,0.8415219529606758,0.43273442595052725,0.4465916415558346,0.8387650009478869,0.5324395284151605,0.5927559462884866,1.0517936011670057,0.5635667926015151,1.087767315815786,0.19835452132670525,0.9490034577873482,0.3444877939703028
1.01,0.27854463506274313,0.1639010950225796,0.7389475282014845,0.22180342821024995,0.11022602288490968,0.8509496034048446,0.12953296228574532,0.6021416168432356,1.0431142272981786,0.5772537667354727,0.14562396984880108,1.0904130909691867,0.13354935946281313,0.3628946968926191,0.8481399847178054,0.4278712281361927,1.1071186279223741,0.18491054267739748,0.9143128869183,0.2980021489660948
1.11,0.27610245132547906,0.2226181915811771,1.0949029629572424,0.2033223026266216,0.6004461856909555,1.0462081024243641,0.5739261474839944,0.33246974611658375,0.8236849225040324,0.40363704255489286,0.46700063028037775,1.032057091362788,0.4524949580683788,0.017194280147362,0.8038819534854856,0.02138906100928219,1.1091448864012512,0.20063578160459966,0.9601470065467824,0.330953902348634
1.21,0.2676404452919899,0.13440500209465342,1.0702358491837076,0.12558447018679766,0.600175374536021,1.0434030944900536,0.5752095021621025,0.05554505827786905,0.7361311873015625,0.07545537974213629,0.33571088239425345,0.7631200061548451,0.4399188590085714,0.5498964034157123,0.9317741234838524,0.5901606296595572,1.1260590322532749,0.2167174469565113,0.9089328521228042,0.36126576815183303
1.31,0.2539627299942878,0.33409288843446217,0.7152917979449265,0.4670721646666854,0.5929180176271546,1.0196024736130658,0.5815188104890417,0.008891315445406691,0.5647182408275996,0.015744693198463697,0.4495723949671148,0.8455461480914725,0.5316946874891083,0.08584275661755908,0.969861852170697,0.08851029290968611,1.0902303801301123,0.21898778227454832,0.8230041025295524,0.33690812975059703
1.41,0.2225664320897333,0.2818858140928579,0.6404500825930347,0.4401370563519443,-0.015235399423846607,0.5165899082547135,-0.029492251359146824,0.008769581982044094,0.734611742003298,0.011937710059097752,0.5991666878650739,0.9703019504576234,0.6175053936380206,0.4728440670392323,0.8122048287997667,0.5821734250681275,1.0912657581604077,0.2446372582762212,0.7348317024216874,0.32445226675160865
1.51,0.19118129207575185,-0.07742184341038277,0.678491997639786,-0.11410870530485805,0.23177409588730039,0.7479887839804384,0.30986306325866214,0.5981413426165769,0.805059630191412,0.7429776878445167,0.048059328311750686,0.529607520669941,0.09074517720397318,0.2107791380757994,0.6112605886440549,0.3448269723120312,1.1038617760104423,0.2278883390954668,0.6744817042251264,0.274860839062865
1.61,0.18396235561669436,-0.08185278735370514,0.6521303689490177,-0.12551598767838434,0.5808260771756013,0.7596418752701184,0.764605133134699,0.12258812803332526,0.5547609523727539,0.22097468740185608,0.05221416767898805,0.527421767775862,0.09899888641148664,0.4819935253031609,0.8043383187940962,0.5992422765905141,1.0948983868802795,0.25572261929164597,0.6596586566323696,0.3116609991720343
1.71,0.1749407532096952,-0.11065487312805294,0.6260719048559753,-0.17674467145033212,0.31579560476250373,0.6226736018902271,0.5071607400793204,0.5575692075758236,0.6613668743225655,0.8430558427150419,-0.020920716145128023,0.5089541077051061,-0.041105309552290185,0.4734882595858309,0.7726515051752847,0.6128095996893383,1.0879919325012346,0.2653690722495663,0.6383435987898316,0.3490352402962157
1.81,0.1622895139636044,-0.0188050092028086,0.5061254568219923,-0.03715483769752852,0.31487506975375135,0.6130930251564446,0.5135844918043291,0.546711000350791,0.5881359930912129,0.9295656221910612,-0.137706687979177,0.6094274036024437,-0.22596077426969322,0.47439191120399554,0.7324436890682419,0.6476837991566017,1.0877149639643857,0.26987979919950467,0.6098451135480671,0.36554366023695406
1.9100000000000001,0.15212319072285935,-0.023736851253237278,0.5226300838722948,-0.0454180729080215,-0.14926307273069764,0.5973653687456842,-0.24986897557203933,0.5537165286538652,0.577721453063334,0.9584489648390516,0.42637944321674304,0.5529046543681523,0.7711626947760105,0.32170935595145655,0.5889232536574825,0.5462670287741135,1.1018608656469187,0.2682912255183172,0.5679089627413896,0.396118327981823
2.0100000000000002,0.14208101913284324,0.08040390701139138,0.5098376081511167,0.15770493530865526,-0.19810093641039161,0.5474981573234357,-0.3618294121369309,0.38396157069023157,0.590640425871462,0.650076686037388,0.04805528524554568,0.5564002198080267,0.08636819960661782,0.5543003135217257,0.5605722124875527,0.988811612801863,1.1020933733302567,0.26525203693979194,0.5529897247283188,0.30422640432351866
2.11,0.14588078280649716,-0.1801411118068496,0.5701649965027,-0.3159455822644429,0.03609987915513476,0.505997610221481,0.07134397164313369,0.4954754364744385,0.6213610948626331,0.7974033787615481,0.1976907121550802,0.5595039931333224,0.3533320844556923,0.5477154750405583,0.5493186015728992,0.9970816088737017,1.1170014317086348,0.2748497844950885,0.5612692592586072,0.38064309229392657
2.21,0.14201240580811147,0.22455176899675652,0.49433327121213555,0.45425178128541055,0.3662162647952726,0.578483811147044,0.6330622529766604,-0.1684916038137927,0.5819831803907585,-0.28951284073306566,0.5547198642989508,0.5402710786501788,1.0267435852477447,-0.020524818611794036,0.515463137529194,-0.03981820835952907,1.105698006598804,0.26003658565305937,0.5421068957858621,0.3569453140834442
2.31,0.136271615702072,-0.17253371275438517,0.5835547138140567,-0.2956598733077172,0.08408950442599725,0.5216587889921687,0.16119637241894458,0.20913108972564623,0.5057272221425343,0.41352547493815683,0.5666182516593299,0.5381742734423517,1.0528527274911164,0.23823670866734556,0.543842754033194,0.43806175020363425,1.1113628760464476,0.23960891961487493,0.538591550484861,0.35399529034882693
2.41,0.08811051657984471,-0.19072129864319368,0.4476550764622505,-0.4260452046035865,0.334593616256584,0.4372113061284045,0.7652904020700629,0.525495357232525,0.5237021181152298,1.0034241586109085,-0.008874956951538074,0.3353817945695746,-0.02646225017350181,-0.08533713577154979,0.373895728878959,-0.22823779246533174,1.1090042053423412,0.27043419722435896,0.4235692048308837,0.21759386268771022
2.5100000000000002,0.08101610453677373,0.020792239354336804,0.35630827153140665,0.05835463562204752,-0.19884092070469367,0.44249486847120023,-0.44936322401134293,0.5396331639563,0.5240264114686849,1.0297823776551152,0.20903935253468905,0.37323168172399057,0.5600793361622399,-0.10257478809057051,0.3509097709270454,-0.29231100581663755,1.112497082938924,0.261372927663367,0.4093942008244656,0.1813084239222844
2.61,0.07691333931952835,0.02126404076274018,0.35856466422677774,0.059303224450727055,-0.11448898531677086,0.3443730966334907,-0.3324562413149804,0.5443307543271494,0.5031216039823304,1.0819069386379725,-0.19903590652037317,0.4374942547113335,-0.45494518928414407,0.20380641447476286,0.37065983294827093,0.5498475862724677,1.1121402082535021,0.26436473310457803,0.4028426905004407,0.18073126375240856
2.71,0.06902103076327841,-0.13086942526335005,0.33678521169194564,-0.3885842392125433,-0.013190639291923014,0.34371166724356467,-0.03837704840719219,0.5380728225414384,0.45732956302108924,1.176553772266469,0.31515523329523815,0.38979914634665747,0.8085067303225012,-0.18602157319210352,0.439637193630527,-0.42312519479058647,1.1077419105971398,0.27785376499364106,0.3934525563867568,0.22699480403572964
2.81,0.06399211655987971,0.19962092352567465,0.35379975548435283,0.5642200720359263,-0.13670016198624396,0.33866636583441145,-0.40364256913862695,-0.1968868230784242,0.44009330872398994,-0.4473751797074112,0.542540181565514,0.4484090358353978,1.2099224997880504,0.02164143721045885,0.34963254953599476,0.06189766152830933,1.1115412879306927,0.2664961477313147,0.38612020308282935,0.19700449690124958
2.91,0.06433892269271811,-0.14135081045004594,0.3318067912440048,-0.42600336756247725,-0.014226851171341329,0.34039539823271137,-0.04179507491935934,-0.18315129690063728,0.43716249083051356,-0.4189547382088744,0.3109752328344607,0.3846817272580339,0.8083961644111759,0.5357513945906017,0.43747316877392783,1.2246497221580712,1.1076097496144834,0.2777947725878078,0.38630391526783825,0.22925854117570724
3.0100000000000002,0.06243837098105356,-0.1443002420820399,0.3297995413333625,-0.4375392442895508,-0.013999084416359131,0.34011899913005383,-0.04115937202027987,0.3072460628772492,0.3830173212481685,0.8021727630385028,0.5340138756935715,0.4293616528605474,1.243739099977366,-0.18266677329754039,0.43764067643735555,-0.41738984315752364,1.1076149603157368,0.2770912708332708,0.3839876382018975,0.22996468070970294
3.11,0.06551951565600128,0.22556813866046418,0.3755714606242996,0.6005997854190251,-0.15674393609900106,0.4385797441205779,-0.35738982066601727,0.527045423958645,0.4238789963517147,1.2433865053349509,-0.1120051434293325,0.34892185925588,-0.32100351542376176,0.02915246947087162,0.3196878761020286,0.09119041305641379,1.1182204430209477,0.2505930028975468,0.38132798729090017,0.25135667354412217
3.21,0.05910512185606158,-0.13305543825475527,0.33177809677943465,-0.40103743901819483,0.530289856011346,0.42132002346694575,1.2586391020481593,-0.1693856230986447,0.4385797441205779,-0.3862139676292844,0.09479015309174219,0.3568091347878283,0.2656606679874042,0.08513706627203596,0.32793659759251137,0.25961440991049706,1.1135256226908743,0.24923073967891324,0.37528471934945956,0.19933255465971628
3.31,0.054624000123965004,0.01900522520472784,0.3447553823850734,0.05512669613233192,-0.19337521431362692,0.4385797441205779,-0.440912324168949,-0.151183644174479,0.3322336240597979,-0.4550522079224222,0.19229740268676562,0.3371628353590032,0.5703398551682358,0.5434780763638011,0.42070352727433297,1.2918315182306734,1.1113898941662956,0.2680678960192902,0.37468702263975706,0.204266707487974
3.41,0.050480755389562655,-0.19292281338932568,0.4385797441205779,-0.4398808106748445,0.018595683157859758,0.3454481316254035,0.05383060857895887,0.19246564867743973,0.33739070044139097,0.5704533302952535,0.5400665570331983,0.4054418999500195,1.3320442635548386,-0.15826758035193544,0.3284693582635068,-0.4818336212200622,1.1110701776242948,0.26808153621367037,0.37106596688017973,0.20692275410682887
3.5100000000000002,0.04891731107263321,-0.19284581126071398,0.4390407624467191,-0.439243523052412,0.1918053741435263,0.3336989553450475,0.5747856595631171,0.539731459574735,0.4025026128790337,1.3409390207783407,0.01969641456599213,0.342134859918427,0.05756915436997042,-0.15919724184395379,0.33110915248735096,-0.4807998832047853,1.1111699379804254,0.2680111956981609,0.3696972686153156,0.2106500856908462
3.61,0.04646896502146337,-0.1878604927585544,0.4326015742267711,-0.4342575338389253,0.538587479647853,0.39268206760886437,1.3715611790664184,-0.1689186522767137,0.32960321123398245,-0.5124909179261601,0.019326009342641004,0.34732389475021636,0.05564261381020047,0.1884866500490137,0.3329866266334784,0.5660487087863825,1.1111493889378274,0.268119882571187,0.3670394748906626,0.20930080997958317
3.71,0.04582131205932971,0.017669282745361874,0.3479908418658605,0.05077513721517081,-0.17008734936584205,0.32770741446026463,-0.5190219746659579,0.5381203404639321,0.3910539174217787,1.376077099576865,0.19002606669133873,0.333119082063916,0.5704448556774007,-0.1877108380170992,0.4326015742267711,-0.4339115925609198,1.1110311528392913,0.26834647717728705,0.3664945660077182,0.20887270504851174
3.81,0.04495591906961898,-0.19173554513283148,0.44039055126457094,-0.43537615551075615,0.020142192457750653,0.343426172134783,0.058650720568394925,0.19114155446135164,0.329678081957435,0.5797824147922278,-0.16431594043611972,0.32582549802573757,-0.5043065734012631,0.5289187484177813,0.38885890498397857,1.3601816536503732,1.111430690847542,0.264931573080441,0.36563584167330104,0.21178641201979537
3.91,0.020190526237228522,-0.13757403932542583,0.3695703767095297,-0.3722539683789498,0.5279633368517144,0.39086580329158627,1.3507534616883667,-0.011841324029122972,0.23337699931547273,-0.05073903625402343,-0.12509436044231134,0.30759438568894215,-0.40668609786920573,-0.05526599476031739,0.24613984319834642,-0.22453087660327506,1.1235215148004312,0.2484590030942487,0.3095094816407754,0.05930869651658253
4.01,0.021445336788864008,-0.134520268879291,0.2904561949640804,-0.46313444578424845,-0.034437504345329384,0.23494791289924336,-0.1465750596392733,-0.13019241972462625,0.4064576231036109,-0.32030994702598714,-0.01055355189912032,0.20563867473335792,-0.051320851550928435,0.5439809893708213,0.3840490003988998,1.416436415160058,1.1249858991619495,0.25348816121980244,0.3043098812198385,0.08701922223192411
4.11,0.018853583535539026,-0.03750816835200009,0.23203375774479112,-0.16164961821311583,-0.12564872418224346,0.4126554390199178,-0.30448822989142454,0.5513887075004297,0.37611440555093967,1.4660132644819728,-0.1412417809911385,0.28226246601583754,-0.5003916496046397,-0.010907760470974777,0.20530489426943302,-0.0531295686339553,1.124748472459045,0.25696117345008074,0.30167419252018385,0.08927083962776748
4.21,0.013747079231908288,-0.1286354980221271,0.3828741866031744,-0.3359732844968467,0.5325472996006146,0.3652572556604432,1.4580060802288086,-0.06122350563347714,0.23678300293169782,-0.25856376883241744,-0.013634578441916314,0.2259466373216066,-0.060344241470207,-0.13252883830576814,0.30025321866095744,-0.44139023353957185,1.123483861076672,0.25057031922740586,0.30222286023557593,0.07234691037795316
4.3100000000000005,0.014125402893745278,-0.014286490651461063,0.2254317054029657,-0.06337391905865036,-0.12366478456102258,0.39419596061236944,-0.31371398217504237,-0.06156032393201204,0.22950547348467473,-0.2682303083988223,0.5371484916122502,0.36439824832264817,1.4740699058922047,-0.13279422343567007,0.2904477566191379,-0.45720519580325836,1.1238060612106415,0.2518163855853043,0.3007958288883592,0.07430930009128627
4.41,0.014614944392866787,-0.013011252770744487,0.211849128032094,-0.061417542246260046,-0.12243872154169694,0.39977070727122715,-0.30627236892228715,-0.05153809642585991,0.2299678457328606,-0.22411001095226382,0.5420504771107064,0.3646867915376372,1.4863452411458244,-0.13984504433100814,0.2931311167959974,-0.4770733515416323,1.124274982081529,0.2537433199868344,0.29988111787396327,0.08349439349667623
4.51,0.0039032143618972517,-0.011171495009916274,0.22777498200424057,-0.04904618984761149,-0.12983137192920835,0.3836363853400375,-0.338422988252618,-0.08917839945565315,0.23641075504273493,-0.37721803070902066,0.534973443411934,0.3331126996581974,1.6059833322502062,-0.12425123303648891,0.29299524629521073,-0.42407252202070933,1.1226398285055912,0.2530018663740141,0.2947860136680842,0.08344472028404933
4.61,0.0025564534199778778,-0.12963471785244973,0.3778700850054842,-0.34306689784815403,0.5337292657895529,0.3308743696978211,1.6130873668969703,-0.09395994638821091,0.2361925270526758,-0.39781083491797314,-0.00948782435293543,0.23150202818782947,-0.040983763413240906,-0.1268474334659736,0.3001867611238068,-0.4225617178822139,1.1223777373887138,0.25323491408961646,0.29532515421352346,0.08173283056707767
4.71,0.0027858713968054913,-0.1298756401213987,0.3863448105726408,-0.3361650954464662,-0.011906760301378619,0.22164125144971014,-0.05372086749871214,0.535988741051934,0.3308743696978211,1.6199161680049092,-0.08455171783161101,0.23205237026728653,-0.36436481012549543,-0.12883166784469047,0.2996404990670371,-0.4299541225095463,1.1227193761073653,0.25357467807042533,0.29411066021089916,0.08714225448493783
4.8100000000000005,-0.010173920590204208,-0.00877146357921725,0.21859351232097868,-0.040126824836125036,-0.1232188155335766,0.3989075993191335,-0.3088906196419669,-0.1320260972415516,0.288893341476257,-0.45700636977956205,0.5493389173537552,0.2890264342316782,1.9006528548645325,-0.1096507220781348,0.22313540431920445,-0.4914088932354047,1.1218910912991849,0.26088890923405894,0.28371125833345034,0.12064402947429478
4.91,-0.012284936477843655,-0.13162095209854757,0.288893341476257,-0.45560396589952207,0.5443503202420809,0.2817526862226202,1.9320146598779022,-0.12252920660799223,0.3989075993191335,-0.3071618761265227,-0.1142315860936629,0.2210396372042669,-0.5167923162491411,-0.007848501165721876,0.21952545285783945,-0.03575212379042178,1.1218127693210216,0.259272958485094,0.28202374341602343,0.1233408755624589
5.01,-0.013403804910662618,-0.009021602107350212,0.22481621635925386,-0.0401287872087207,-0.1277108809561655,0.3808856410339298,-0.3352998044491492,-0.11778937862971994,0.2330908399140342,-0.5053367977616007,0.524686669724862,0.279663935359284,1.8761327557334035,-0.12426184516244172,0.29542070165870005,-0.4206267349063493,1.1215861411269112,0.25169241894522704,0.2827754668650404,0.11494812628151674
5.11,-0.013403804910662618,-0.11778937862971994,0.2330908399140342,-0.5053367977616007,-0.1277108809561655,0.3808856410339298,-0.3352998044491492,-0.009021602107350212,0.22481621635925386,-0.0401287872087207,-0.12426184516244172,0.29542070165870005,-0.4206267349063493,0.524686669724862,0.279663935359284,1.8761327557334035,1.1215861411269112,0.25169241894522704,0.2827754668650404,0.11494812628151677
5.21,-0.013378495198693448,-0.11788469908711953,0.23259034404505438,-0.5068340200067998,-0.12753998998530916,0.3808856410339298,-0.3348511370475836,-0.008878599659345033,0.22481621635925386,-0.03949270120780401,-0.12432763029757496,0.2956627318338562,-0.42050490951777864,0.5246882203571686,0.279663935359284,1.87613830036076,1.1215882346860278,0.2516865598473524,0.28272377372627566,0.11489110651615878
5.3100000000000005,-0.014258467337725934,-0.1383637062711143,0.3625079117978,-0.3816846523015777,-0.005941820438533596,0.24720849528589964,-0.024035664436458014,-0.132076723685898,0.23613602666211564,-0.5593247483361998,0.5139815961020096,0.27789174833957453,1.849574876451319,-0.11536164833403142,0.298598019472198,-0.3863443184852489,1.1205842523129497,0.24944781477853645,0.2844684403115175,0.0996370985783669
5.41,-0.01607973203816626,-0.1215818070228386,0.23214571765894773,-0.5237305613427602,-0.12777980239790016,0.3824620666262987,-0.3340979761079234,0.5225477091316397,0.2712954645684008,1.9261203277502323,-0.12447455155859903,0.2919888972065441,-0.42629892009403875,-0.008231777548391711,0.22447058720984947,-0.03667196513677812,1.121488886355046,0.25130884782515917,0.28047254665400817,0.12106418101374636
5.51,-0.034330312390833215,0.03183273703345645,0.2862704165698154,0.11119813711415448,-0.040818380097469645,0.20013134633405474,-0.2039579548390012,-0.04971158038661745,0.24119924607965368,-0.20610172375995192,-0.03610117796599448,0.16931560784891717,-0.2132182521425201,-0.03572672763719034,0.25468570607828667,-0.14027771007379766,1.1378293521169434,0.02940420643598182,0.23032046458214556,-0.13047150074022326
5.61,-0.029540311515175274,-0.04438673601531801,0.2584792253134352,-0.17172264409835677,-0.03647651816868941,0.17830710588563614,-0.2045713096374576,0.035358347775067606,0.33921719087548835,0.10423512936891838,-0.030532186970385816,0.16695239433903974,-0.18287959924900726,-0.04697664148598755,0.21676083744321925,-0.21672107397302862,1.1388967398420908,0.030540055542129504,0.23194335077136374,-0.13433189951778637
5.71,-0.033418265417038434,-0.048788308127177486,0.237375387074548,-0.20553229519055177,-0.03245214442320387,0.2007408129971273,-0.16166191587391987,0.024674602081193923,0.2694245883892747,0.09158259173265633,-0.042703843926354,0.19928334668941516,-0.21428706731279615,-0.029137399296933705,0.23221690191577765,-0.12547492907084556,1.137676761489928,0.026142710866350075,0.22780820741322855,-0.1230747231430914
5.8100000000000005,-0.029707520876997198,-0.04515370073792477,0.2677964261601003,-0.16861203633438307,-0.03408523541986884,0.1607706855411037,-0.21201150760257464,0.03179529774433822,0.34078509672433943,0.09330014149667289,-0.03218479455067158,0.178949658484429,-0.1798539031773122,-0.04630272717570108,0.21295402007207323,-0.21743063202108207,1.1390818384667558,0.029050552655510053,0.23225117739640916,-0.1369215875277358
5.91,-0.033494692770923484,0.02259148281187513,0.2699604080892954,0.0836844297716519,-0.030105523440961304,0.19598264732035622,-0.15361320939680112,-0.04202630137311737,0.20158860493314015,-0.2084755801899419,-0.031146982161453552,0.23198209556218777,-0.13426459523081571,-0.05156783644665544,0.24074480997843692,-0.2142012384452827,1.1374717298372707,0.025744973864195723,0.22805171317668327,-0.1253740386982379
6.01,-0.034091693215592925,-0.05071789989126471,0.24425193552613858,-0.20764584641679182,-0.04086885758606877,0.19510303305719315,-0.2094732047250559,0.03092507106874444,0.2894343972700282,0.10684656474984504,-0.03480013045878543,0.16931560784891717,-0.20553409635949277,-0.03502811183059669,0.2512196410142128,-0.13943221831375424,1.13779750369883,0.029090968737470975,0.229864922943298,-0.13104776021304992
6.11,-0.029926255195384666,-0.037905349613747245,0.25012861993214835,-0.15154343243100177,-0.0304442737333502,0.16931560784891717,-0.17980784004576872,-0.03650173587708731,0.19470354920343982,-0.18747339751340514,-0.046966263177983185,0.2219708443967594,-0.2115875321627098,0.02965530703421149,0.32179205583551923,0.09215674065418664,1.1387804715687324,0.027555714135246545,0.2315821354433568,-0.12765109229973975
6.21,-0.029930859851465857,0.029708965881969192,0.32179205583551923,0.09232349072394326,-0.030381161891165187,0.16931560784891717,-0.17943509329792412,-0.04710128787144999,0.22154346007010478,-0.21260518300357567,-0.03787115659547679,0.25012861993214835,-0.15140673068819546,-0.036539157816560364,0.19490396458758605,-0.1874726247558724,1.1387862888985367,0.027596113543611946,0.23153674165485513,-0.12771922820432485
6.3100000000000005,-0.034477949683268234,-0.05098522972358105,0.24425193552613858,-0.20874033040415713,-0.035319347997870974,0.16931560784891717,-0.208600662671258,0.031207938124351683,0.2869347146975727,0.10876320126424802,-0.04136247534460983,0.19510303305719315,-0.2120032410387218,-0.03477586710820274,0.25401522060464576,-0.13690465880518465,1.1376840391874894,0.029314080548320288,0.22992410234689348,-0.13149713833101473
6.41,-0.03791588612918962,-0.03723838782038896,0.2007408129971273,-0.18550481720387307,-0.03454255308035363,0.22558689303224447,-0.15312304990794062,-0.049580783065003325,0.21629703871416017,-0.22922543627851089,-0.05157595254990534,0.22918988380853736,-0.22503590338651816,0.033414237366713215,0.2576123792477046,0.1297074211429261,1.1372303591412325,0.03137314672119875,0.2258854015599548,-0.13263635712678332
6.51,-0.03791588612918962,-0.03723838782038896,0.2007408129971273,-0.18550481720387307,-0.03454255308035363,0.22558689303224447,-0.15312304990794062,-0.049580783065003325,0.21629703871416017,-0.22922543627851089,-0.05157595254990534,0.22918988380853736,-0.22503590338651816,0.033414237366713215,0.2576123792477046,0.1297074211429261,1.1372303591412325,0.03137314672119875,0.2258854015599548,-0.13263635712678332
6.61,-0.03788589151213969,-0.03719372952922675,0.2007408129971273,-0.18528234978185035,-0.03489504826121051,0.22456885445302305,-0.1553868560544762,-0.04953813123271349,0.21629703871416017,-0.22902824526497048,-0.0514474100715204,0.22971873382290345,-0.2239582693816458,0.03375751211786416,0.2576123792477046,0.13103994542671013,1.1372260865744994,0.03149487400097792,0.22578756384698367,-0.13252315501124654
